Network,Metric Type,Metric,Market,Region,Country,Operator name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,1Q 2015,2Q 2015,3Q 2015,4Q 2015,1Q 2016,2Q 2016,3Q 2016,4Q 2016,1Q 2017,2Q 2017,3Q 2017,4Q 2017,1Q 2018,2Q 2018,3Q 2018,4Q 2018,1Q 2019,2Q 2019,3Q 2019,4Q 2019,1Q 2020,2Q 2020,3Q 2020,4Q 2020,1Q 2021,2Q 2021,3Q 2021,4Q 2021,1Q 2022,2Q 2022,4Q 2022,1Q 2023,2Q 2023,3Q 2023,4Q 2023,1Q 2024,2Q 2024,3Q 2024,Operator Type,MNO,Group,Service,Technology,PayTv service platform,Device,Mobile plan,Standerdisation,Metric definition
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Cameroon,Totalmarket,0.0,58031.0,59372,60023,82706,97212,118830,141593,147165,173245,173268,242591,255594,254543,222736,243401,290783,345725,162889,179868,183710,173245,172647,172789,169940,173268,185295,203789,229620,242591,249904,249830,251159,255594,257504,261354,252588,254543,247402,235307,235248,222736,220096,221341,227458,243401,251854,264136,275974,290783,305983,319612,332761,345725,361589,374664,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,CôtedIvoire,MTN,0.0,0.0,3562,4484,5139,5522,6023,9106,32172,9436,9406,21191,13623,27275,33211,32810,62104,68537,8578,8049,8164,9436,10317,10497,9617,9406,8564,7706,8159,21191,21774,20442,14188,13623,15059,18331,24956,27275,29021,30393,31378,33211,33244,33855,34214,32810,29141,56596,59110,62104,62592,64784,67298,68537,69731,72528,firstentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,CôtedIvoire,Orange,0.0,0.0,3397,3172,4655,10028,21415,36562,52170,53097,69346,79832,90877,77862,64964,61101,58539,61448,52253,52584,72778,53097,53217,56110,55967,69346,65963,72545,72256,79832,83026,82044,86442,90877,81431,80065,77062,77862,87502,66298,62982,64964,65461,65838,63599,61101,59475,58217,58181,58539,58951,61759,62633,61448,57807,53850,firstentrant,Orange,Orange,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,CôtedIvoire,MarocTelecom(Moov),0.0,0.0,1472,1914,2146,2645,3208,3385,3551,2696,40200,57327,53030,52918,49963,44091,38684,38533,2863,2990,2755,2696,33094,35313,37568,40200,41620,43443,55050,57327,60636,63484,65674,53030,53268,53581,54994,52918,49961,49906,50019,49963,49160,47131,44843,44091,43182,41950,41013,38684,38125,37810,37314,38533,37888,37138,thirdentrant,MarocTelecom(Moov),Etisalat,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,CôtedIvoire,Comium,0.0,0.0,90,112,151,172,145,164,170,193,0,0,0,0,0,0,0,0,161,190,196,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fourthentrant,Comium,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,CôtedIvoire,GreenN,0.0,0.0,0,5357,3361,2384,2333,1914,2635,1476,0,0,0,0,0,0,0,0,2111,1938,1653,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,laterentrant,GreenN,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,CôtedIvoire,Totalmarket,0.0,0.0,8522,15039,15453,20751,33125,51130,90698,66898,118952,158350,157530,158055,148138,138002,159327,168519,65966,65751,85546,66898,96628,101920,103151,118952,116147,123694,135465,158350,165436,165970,166304,157530,149758,151976,157012,158055,166484,146597,144380,148138,147865,146824,142656,138002,131797,156764,158304,159327,159668,164354,167245,168519,165426,163515,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Ghana,MTN,5336.0,8745.0,14331,17579,43998,60479,88283,85887,96310,260494,431984,548266,623390,610497,725532,788548,979795,1113249,132196,172670,214414,260494,308775,355816,396334,431984,442821,475274,502167,548266,572135,580874,625617,623390,618444,606041,601972,610497,625863,643365,695179,725532,746960,750898,772011,788548,857723,896152,938085,979795,1047859,1072999,1075369,1113249,1177024,1218421,thirdentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Ghana,Expresso,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,secondentrant,Expresso,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:secondentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Ghana,Tigo,0.0,0.0,0,0,17626,35084,39625,45925,57428,113177,184963,0,0,0,0,0,0,0,78769,77321,76133,113177,129083,148413,170894,184963,204960,230175,244125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,firstentrant,Tigo,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Ghana,TelecelGroup(Vodafone),5368.0,7183.0,9612,10840,17198,17104,32000,23000,21153,30412,155000,153000,177000,200134,235508,289000,316554,307722,21423,21846,29552,30412,23676,153000,163000,155000,142000,140000,147000,153000,158000,163000,172000,177000,181000,184000,191000,200134,225000,267000,251658,235508,238000,300000,293000,289000,325836,314846,282264,316554,347181,309872,285145,307722,348643,351816,fourthentrant,TelecelGroup(Vodafone),Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Ghana,Airtel,0.0,0.0,1000,5132,7500,10000,12500,15000,17500,18500,19500,0,0,0,0,0,0,0,17750,18000,18250,18500,18750,19000,19250,19500,19750,20000,20250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,laterentrant,Airtel,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Ghana,Glo,0.0,0.0,0,0,0,0,15680,14980,29008,34235,18773,18203,22912,23935,27311,31293,12009,449,31490,32529,32866,34235,26740,23324,21946,18773,21164,20509,22258,18203,20596,22286,23771,22912,22793,23081,23385,23935,24375,25372,26287,27311,27826,29284,32270,31293,29462,37552,13569,12009,8740,4470,1584,449,0,0,laterentrant,Glo,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Ghana,AirtelTigo(AT),0.0,0.0,0,0,0,0,0,0,0,0,0,278815,219496,240605,271977,302200,254455,123279,0,0,0,0,0,0,0,0,0,0,0,278815,272942,258479,247591,219496,215301,220317,228895,240605,249726,278149,297290,271977,265875,293852,293585,302200,337264,315499,270972,254455,286223,142126,136764,123279,111648,89780,laterentrant,AirtelTigo(AT),Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Ghana,Totalmarket,10704.0,15928.0,24943,33551,86321,122667,188088,184792,221398,456818,810221,998284,1042798,1075172,1260327,1411041,1562813,1544699,281629,322366,371214,456818,507024,699553,771425,810221,830696,885958,935799,998284,1023673,1024639,1068980,1042798,1037538,1033438,1045251,1075172,1124963,1213886,1270414,1260327,1278661,1374034,1390866,1411041,1550286,1564048,1504890,1562813,1690003,1529467,1498862,1544699,1637316,1660017,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Kenya,Safaricom,50000.0,105000.0,144379,144281,143686,159544,192814,431425,702198,852278,1266834,1267077,1139639,1173154,1077957,1199277,1186379,1137948,782593,805651,833818,852278,931126,1078526,1184484,1266834,1033670,1073828,1249029,1267077,1138556,1077402,1093197,1139639,1194268,1381743,1358893,1173154,1017148,999874,1053709,1077957,1103853,1130200,1136887,1199277,1159762,1162451,1218206,1186379,1215172,1166545,1126740,1137948,1136430,1134912,firstentrant,Safaricom,Vodafone,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.March2017:ownedbyVodafoneKenya(40%)whichisitselfownedbyVodafoneGroup(87.5%)Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Kenya,Airtel,37000.0,42000.0,59227,36817,61905,71274,103799,124355,149020,148164,137664,137248,88221,97050,99006,85468,91668,104467,151286,146769,146873,148164,142271,144192,147359,137664,138658,142162,141241,137248,100015,101301,96920,88221,114366,103058,88038,97050,106690,106075,106218,99006,95091,86204,85177,85468,87275,91181,91425,91668,95434,92457,104768,104467,128242,152017,secondentrant,Airtel,Airtel,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:secondentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Kenya,TelkomKenya,0.0,0.0,2316,4668,6161,4623,4271,3151,3065,9124,8871,10127,12638,18813,64781,44607,12955,11000,3164,11264,9198,9124,8995,9159,8424,8871,8747,8755,12291,10127,9561,11581,11714,12638,15202,12819,15447,18813,20499,36213,63440,64781,45473,45584,43594,44607,34794,24981,13827,12955,12588,11543,11429,11000,10812,10624,thirdentrant,TelkomKenya,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Kenya,EssarTelecom(yu),0.0,0.0,57,608,949,995,1519,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fourthentrant,EssarTelecom(yu),Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Kenya,JamiiTelecommunications(Faiba),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,laterentrant,JamiiTelecommunications(Faiba),Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Kenya,Totalmarket,87000.0,147000.0,205979,186374,212701,236436,302403,560503,854283,1009566,1413369,1414452,1240498,1289017,1241744,1329352,1291002,1253415,937043,963684,989889,1009566,1082392,1231877,1340267,1413369,1181075,1224745,1402561,1414452,1248132,1190284,1201831,1240498,1323836,1497620,1462378,1289017,1144337,1142162,1223367,1241744,1244417,1261988,1265658,1329352,1281831,1278613,1323458,1291002,1323194,1270545,1242937,1253415,1275484,1297553,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
